"tab_code","表章項目","cat01_code","労働力状態３区分_時系列","cat02_code","男女_時系列","area_code","地域_時系列","time_code","時間軸（調査年）","unit","value"
"320","15歳以上人口","130","完全失業者","120","女","40000","福岡県","1950000000","1950年","人","15982"
"320","15歳以上人口","130","完全失業者","120","女","40000","福岡県","1955000000","1955年","人","19336"
"320","15歳以上人口","130","完全失業者","120","女","40000","福岡県","1960000000","1960年","人","10059"
"320","15歳以上人口","130","完全失業者","120","女","40000","福岡県","1965000000","1965年","人","15720"
"320","15歳以上人口","130","完全失業者","120","女","40000","福岡県","1970000000","1970年","人","16981"
"320","15歳以上人口","130","完全失業者","120","女","40000","福岡県","1975000000","1975年","人","20691"
"320","15歳以上人口","130","完全失業者","120","女","40000","福岡県","1980000000","1980年","人","23233"
"320","15歳以上人口","130","完全失業者","120","女","40000","福岡県","1985000000","1985年","人","37023"
"320","15歳以上人口","130","完全失業者","120","女","40000","福岡県","1990000000","1990年","人","33285"
"320","15歳以上人口","130","完全失業者","120","女","40000","福岡県","1995000000","1995年","人","48091"
"320","15歳以上人口","130","完全失業者","120","女","40000","福岡県","2000000000","2000年","人","54348"
"320","15歳以上人口","130","完全失業者","120","女","40000","福岡県","2005000000","2005年","人","66200"
"320","15歳以上人口","130","完全失業者","120","女","40000","福岡県","2010000000","2010年","人","66519"
"320","15歳以上人口","130","完全失業者","120","女","40000","福岡県","2015000000","2015年","人","46289"
"320","15歳以上人口","130","完全失業者","120","女","40000","福岡県","2020000000","2020年","人","43743"
"320","15歳以上人口","130","完全失業者","120","女","40000","福岡県","2015000010","2015年_不詳補完値","人","50897"
"320","15歳以上人口","130","完全失業者","120","女","40000","福岡県","2020000010","2020年_不詳補完値","人","49547"
"320","15歳以上人口","130","完全失業者","120","女","41000","佐賀県","1950000000","1950年","人","3099"
"320","15歳以上人口","130","完全失業者","120","女","41000","佐賀県","1955000000","1955年","人","3111"
"320","15歳以上人口","130","完全失業者","120","女","41000","佐賀県","1960000000","1960年","人","1580"
"320","15歳以上人口","130","完全失業者","120","女","41000","佐賀県","1965000000","1965年","人","1963"
"320","15歳以上人口","130","完全失業者","120","女","41000","佐賀県","1970000000","1970年","人","2850"
"320","15歳以上人口","130","完全失業者","120","女","41000","佐賀県","1975000000","1975年","人","3426"
"320","15歳以上人口","130","完全失業者","120","女","41000","佐賀県","1980000000","1980年","人","3485"
"320","15歳以上人口","130","完全失業者","120","女","41000","佐賀県","1985000000","1985年","人","4633"
"320","15歳以上人口","130","完全失業者","120","女","41000","佐賀県","1990000000","1990年","人","3851"
"320","15歳以上人口","130","完全失業者","120","女","41000","佐賀県","1995000000","1995年","人","5630"
"320","15歳以上人口","130","完全失業者","120","女","41000","佐賀県","2000000000","2000年","人","7564"
"320","15歳以上人口","130","完全失業者","120","女","41000","佐賀県","2005000000","2005年","人","9103"
"320","15歳以上人口","130","完全失業者","120","女","41000","佐賀県","2010000000","2010年","人","9172"
"320","15歳以上人口","130","完全失業者","120","女","41000","佐賀県","2015000000","2015年","人","6149"
"320","15歳以上人口","130","完全失業者","120","女","41000","佐賀県","2020000000","2020年","人","5651"
"320","15歳以上人口","130","完全失業者","120","女","41000","佐賀県","2015000010","2015年_不詳補完値","人","6237"
"320","15歳以上人口","130","完全失業者","120","女","41000","佐賀県","2020000010","2020年_不詳補完値","人","5881"
"320","15歳以上人口","130","完全失業者","120","女","42000","長崎県","1950000000","1950年","人","5729"
"320","15歳以上人口","130","完全失業者","120","女","42000","長崎県","1955000000","1955年","人","7799"
"320","15歳以上人口","130","完全失業者","120","女","42000","長崎県","1960000000","1960年","人","3148"
"320","15歳以上人口","130","完全失業者","120","女","42000","長崎県","1965000000","1965年","人","4378"
"320","15歳以上人口","130","完全失業者","120","女","42000","長崎県","1970000000","1970年","人","5647"
"320","15歳以上人口","130","完全失業者","120","女","42000","長崎県","1975000000","1975年","人","7138"
"320","15歳以上人口","130","完全失業者","120","女","42000","長崎県","1980000000","1980年","人","7471"
"320","15歳以上人口","130","完全失業者","120","女","42000","長崎県","1985000000","1985年","人","10126"
"320","15歳以上人口","130","完全失業者","120","女","42000","長崎県","1990000000","1990年","人","8054"
"320","15歳以上人口","130","完全失業者","120","女","42000","長崎県","1995000000","1995年","人","11302"
"320","15歳以上人口","130","完全失業者","120","女","42000","長崎県","2000000000","2000年","人","13683"
"320","15歳以上人口","130","完全失業者","120","女","42000","長崎県","2005000000","2005年","人","16803"
"320","15歳以上人口","130","完全失業者","120","女","42000","長崎県","2010000000","2010年","人","15294"
"320","15歳以上人口","130","完全失業者","120","女","42000","長崎県","2015000000","2015年","人","10677"
"320","15歳以上人口","130","完全失業者","120","女","42000","長崎県","2020000000","2020年","人","9372"
"320","15歳以上人口","130","完全失業者","120","女","42000","長崎県","2015000010","2015年_不詳補完値","人","10852"
"320","15歳以上人口","130","完全失業者","120","女","42000","長崎県","2020000010","2020年_不詳補完値","人","9827"
"320","15歳以上人口","130","完全失業者","120","女","43000","熊本県","1950000000","1950年","人","5786"
"320","15歳以上人口","130","完全失業者","120","女","43000","熊本県","1955000000","1955年","人","4969"
"320","15歳以上人口","130","完全失業者","120","女","43000","熊本県","1960000000","1960年","人","3053"
"320","15歳以上人口","130","完全失業者","120","女","43000","熊本県","1965000000","1965年","人","4838"
"320","15歳以上人口","130","完全失業者","120","女","43000","熊本県","1970000000","1970年","人","6123"
"320","15歳以上人口","130","完全失業者","120","女","43000","熊本県","1975000000","1975年","人","7339"
"320","15歳以上人口","130","完全失業者","120","女","43000","熊本県","1980000000","1980年","人","8166"
"320","15歳以上人口","130","完全失業者","120","女","43000","熊本県","1985000000","1985年","人","11424"
"320","15歳以上人口","130","完全失業者","120","女","43000","熊本県","1990000000","1990年","人","9492"
"320","15歳以上人口","130","完全失業者","120","女","43000","熊本県","1995000000","1995年","人","14244"
"320","15歳以上人口","130","完全失業者","120","女","43000","熊本県","2000000000","2000年","人","15512"
"320","15歳以上人口","130","完全失業者","120","女","43000","熊本県","2005000000","2005年","人","19626"
"320","15歳以上人口","130","完全失業者","120","女","43000","熊本県","2010000000","2010年","人","20214"
"320","15歳以上人口","130","完全失業者","120","女","43000","熊本県","2015000000","2015年","人","14274"
"320","15歳以上人口","130","完全失業者","120","女","43000","熊本県","2020000000","2020年","人","12897"
"320","15歳以上人口","130","完全失業者","120","女","43000","熊本県","2015000010","2015年_不詳補完値","人","14966"
"320","15歳以上人口","130","完全失業者","120","女","43000","熊本県","2020000010","2020年_不詳補完値","人","13754"
"320","15歳以上人口","130","完全失業者","120","女","44000","大分県","1950000000","1950年","人","3311"
"320","15歳以上人口","130","完全失業者","120","女","44000","大分県","1955000000","1955年","人","3320"
"320","15歳以上人口","130","完全失業者","120","女","44000","大分県","1960000000","1960年","人","1714"
"320","15歳以上人口","130","完全失業者","120","女","44000","大分県","1965000000","1965年","人","3050"
"320","15歳以上人口","130","完全失業者","120","女","44000","大分県","1970000000","1970年","人","3774"
"320","15歳以上人口","130","完全失業者","120","女","44000","大分県","1975000000","1975年","人","4825"
"320","15歳以上人口","130","完全失業者","120","女","44000","大分県","1980000000","1980年","人","5446"
"320","15歳以上人口","130","完全失業者","120","女","44000","大分県","1985000000","1985年","人","7649"
